id,cid,pokemon_species_id,form,name,name_ko,is_independent,hp,attack,defense,special_attack,special_defense,speed,total,type1_id,type2_id,ability1_id,ability2_id,ability_hidden_id,height,weight,base_experience,capture_rate,effort_hp,effort_atk,effort_def,effort_spa,effort_spd,effort_spe,is_battle_only,is_mega,is_gmax,is_region_form,sprite_url
661,661000,661,0,,,1,45,50,43,40,38,62,278,0,2,145,,177,3,17,56,255,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0661_00_Fletchling.png
662,662000,662,0,,,1,62,73,55,56,52,84,382,9,2,49,,177,7,160,134,120,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0662_00_Fletchinder.png
663,663000,663,0,,,1,78,81,71,74,69,126,499,9,2,49,,177,12,245,175,45,0,0,0,0,0,3,0,0,,,/static/pokemon_forms/0663_00_Talonflame.png
664,664000,664,0,,,1,38,35,40,27,25,35,200,6,,19,14,132,3,25,40,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0664_00_Scatterbug.png
665,665000,665,0,,,1,45,22,60,27,30,29,213,6,,61,,132,3,84,75,120,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0665_00_Spewpa.png
666,666000,666,0,,,1,80,52,50,90,50,89,411,6,2,19,14,132,12,170,185,45,1,0,0,1,0,1,0,0,,,/static/pokemon_forms/0666_00_Vivillon.png
20017,666018,666,18,,,1,80,52,50,90,50,89,411,6,2,19,14,132,12,170,185,45,1,0,0,1,0,1,0,0,,,/static/pokemon_forms/0666_18_Vivillon.png
667,667000,667,0,,,1,62,50,58,73,54,72,369,9,0,79,127,153,6,135,74,220,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0667_00_Litleo.png
668,668000,668,0,,,1,86,68,72,109,66,106,507,9,0,79,127,153,15,815,177,65,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0668_00_Pyroar.png
10295,668001,668,1,Mega,메가진화,0,86,88,92,129,86,126,607,9,0,,,,15,933,177,65,0,0,0,2,0,0,1,1,0,0,/static/pokemon_forms/0668_01_Pyroar.png
669,669000,669,0,Red,빨간 꽃,1,44,38,39,61,79,42,303,17,,166,,180,1,1,61,225,0,0,0,0,1,0,0,0,0,0,/static/pokemon_forms/0669_00_Flabébé.png
670,670000,670,0,Red,빨간 꽃,1,54,45,47,75,98,52,371,17,,166,,180,2,9,130,120,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0670_00_Floette.png
10061,670005,670,5,Eternal,영원의 꽃,1,74,65,67,125,128,92,551,17,,166,,180,2,9,243,120,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0670_05_Floette.png
10296,670006,670,6,Mega,메가진화,0,74,85,87,155,148,102,651,17,,,,,2,9,243,120,0,0,0,0,2,0,1,1,0,0,/static/pokemon_forms/0670_06_Floette.png
671,671000,671,0,Red,빨간 꽃,1,78,65,68,112,154,75,552,17,,166,,180,11,100,248,45,0,0,0,0,3,0,0,0,0,0,/static/pokemon_forms/0671_00_Florges.png
672,672000,672,0,,,1,66,65,48,62,57,52,350,11,,157,,179,9,310,70,200,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0672_00_Skiddo.png
673,673000,673,0,,,1,123,100,62,97,81,68,531,11,,157,,179,17,910,186,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0673_00_Gogoat.png
674,674000,674,0,,,1,67,82,62,46,48,53,358,1,,89,104,113,6,80,70,220,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0674_00_Pancham.png
675,675000,675,0,,,1,95,124,78,69,71,58,495,1,16,89,104,113,21,1360,173,65,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0675_00_Pangoro.png
676,676000,676,0,,,1,75,80,60,65,90,102,472,0,,169,,,12,280,165,160,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0676_00_Furfrou.png
677,677000,677,0,,,1,62,48,54,63,60,68,355,13,,51,151,20,3,35,71,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0677_00_Espurr.png
678,678000,678,0,Male,수컷의 모습,1,74,48,76,83,81,104,466,13,,51,151,158,6,85,163,75,0,0,0,0,0,2,0,0,0,0,/static/pokemon_forms/0678_00_Meowstic.png
10025,678001,678,1,Female,암컷의 모습,1,74,48,76,83,81,104,466,13,,51,151,172,6,85,163,75,0,0,0,0,0,2,0,0,0,0,/static/pokemon_forms/0678_01_Meowstic.png
679,679000,679,0,,,1,45,80,100,35,37,28,325,8,7,99,,,8,20,65,180,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0679_00_Honedge.png
680,680000,680,0,,,1,59,110,150,45,49,35,448,8,7,99,,,8,45,157,90,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0680_00_Doublade.png
681,681000,681,0,Shield,실드폼,1,60,50,140,50,140,60,500,8,7,176,,,17,530,234,45,0,0,2,0,1,0,0,0,0,0,/static/pokemon_forms/0681_00_Aegislash.png
10026,681001,681,1,Blade,블레이드폼,0,60,140,50,140,50,60,500,8,7,176,,,17,530,250,45,0,2,0,1,0,0,1,0,0,0,/static/pokemon_forms/0681_01_Aegislash.png
682,682000,682,0,,,1,78,52,60,63,65,23,341,17,,131,,165,2,5,68,200,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0682_00_Spritzee.png
683,683000,683,0,,,1,101,72,72,99,89,29,462,17,,131,,165,8,155,162,140,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0683_00_Aromatisse.png
684,684000,684,0,,,1,62,48,66,59,57,49,341,17,,175,,84,4,35,68,200,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0684_00_Swirlix.png
685,685000,685,0,,,1,82,80,86,85,75,72,480,17,,175,,84,8,50,168,140,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0685_00_Slurpuff.png
686,686000,686,0,,,1,53,54,53,37,46,45,288,16,13,21,126,151,4,35,58,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0686_00_Inkay.png
687,687000,687,0,,,1,86,92,88,68,75,73,482,16,13,21,126,151,15,470,169,80,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0687_00_Malamar.png
10297,687001,687,1,Mega,메가진화,0,86,102,88,98,120,88,582,16,13,,,,29,698,169,80,0,2,0,0,0,0,1,1,0,0,/static/pokemon_forms/0687_01_Malamar.png
688,688000,688,0,,,1,42,52,67,39,56,50,306,5,10,97,181,124,5,310,61,120,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0688_00_Binacle.png
689,689000,689,0,,,1,72,105,115,54,86,68,500,5,10,97,181,124,13,960,175,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0689_00_Barbaracle.png
10298,689001,689,1,Mega,메가진화,0,72,140,130,64,106,88,600,5,1,,,,22,1000,175,45,0,2,0,0,0,0,1,1,0,0,/static/pokemon_forms/0689_01_Barbaracle.png
690,690000,690,0,,,1,50,60,60,60,60,30,320,3,10,38,143,91,5,73,64,225,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0690_00_Skrelp.png
691,691000,691,0,,,1,65,75,90,97,123,44,494,3,15,38,143,91,18,815,173,55,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0691_00_Dragalge.png
10299,691001,691,1,Mega,메가진화,0,65,85,105,132,163,44,594,3,15,,,,21,1003,173,55,0,0,0,0,2,0,1,1,0,0,/static/pokemon_forms/0691_01_Dragalge.png
692,692000,692,0,,,1,50,53,62,58,63,44,330,10,,178,,,5,83,66,225,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0692_00_Clauncher.png
693,693000,693,0,,,1,71,73,88,120,89,59,500,10,,178,,,13,353,100,55,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0693_00_Clawitzer.png
694,694000,694,0,,,1,44,38,33,61,43,70,289,12,0,87,8,94,5,60,58,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0694_00_Helioptile.png
695,695000,695,0,,,1,62,55,52,109,94,109,481,12,0,87,8,94,10,210,168,75,0,0,0,1,0,1,0,0,,,/static/pokemon_forms/0695_00_Heliolisk.png
696,696000,696,0,,,1,58,89,77,45,45,48,362,5,15,173,,5,8,260,72,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0696_00_Tyrunt.png
697,697000,697,0,,,1,82,121,119,69,59,71,521,5,15,173,,69,25,2700,182,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0697_00_Tyrantrum.png
698,698000,698,0,,,1,77,59,50,67,63,46,362,5,14,174,,117,13,252,72,45,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0698_00_Amaura.png
699,699000,699,0,,,1,123,77,72,99,92,58,521,5,14,174,,117,27,2250,104,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0699_00_Aurorus.png
700,700000,700,0,,,1,95,65,65,110,130,60,525,17,,56,,182,10,235,184,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0700_00_Sylveon.png
701,701000,701,0,,,1,78,92,75,74,63,118,500,1,2,84,7,104,8,215,175,100,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0701_00_Hawlucha.png
10300,701001,701,1,Mega,메가진화,0,78,137,100,74,93,118,600,1,2,,,,10,250,175,100,0,2,0,0,0,0,1,1,0,0,/static/pokemon_forms/0701_01_Hawlucha.png
702,702000,702,0,,,1,67,58,57,81,67,101,431,12,17,167,53,57,2,22,151,180,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0702_00_Dedenne.png
703,703000,703,0,,,1,50,50,150,50,150,50,500,5,17,29,,5,3,57,100,60,0,0,1,0,1,0,0,0,,,/static/pokemon_forms/0703_00_Carbink.png
704,704000,704,0,,,1,45,50,35,55,75,40,300,15,,157,93,183,3,28,60,45,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0704_00_Goomy.png
705,705000,705,0,,,1,68,75,53,83,113,60,452,15,,157,93,183,8,175,158,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0705_00_Sliggoo.png
10241,705001,705,1,Hisuian,히스이의 모습,1,68,75,53,83,113,60,452,8,15,157,75,183,7,685,158,45,0,0,0,0,2,0,0,0,0,1,/static/pokemon_forms/0705_01_Sliggoo.png
706,706000,706,0,,,1,90,100,70,110,150,80,600,15,,157,93,183,20,1505,270,45,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0706_00_Goodra.png
10242,706001,706,1,Hisuian,히스이의 모습,1,90,100,70,110,150,80,600,8,15,157,75,183,17,3341,270,45,0,0,0,0,3,0,0,0,0,1,/static/pokemon_forms/0706_01_Goodra.png
707,707000,707,0,,,1,57,80,91,80,87,75,470,8,17,158,,170,2,30,165,75,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0707_00_Klefki.png
708,708000,708,0,,,1,43,70,48,50,60,38,309,7,11,30,119,139,4,70,62,120,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0708_00_Phantump.png
709,709000,709,0,,,1,85,110,76,65,82,56,474,7,11,30,119,139,15,710,166,60,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0709_00_Trevenant.png
710,710000,710,0,Average,M,1,49,66,70,44,55,51,335,7,11,53,119,15,4,50,67,120,0,0,1,0,0,0,0,0,0,0,/static/pokemon_forms/0710_00_Pumpkaboo.png
10027,710001,710,1,Small,S,1,44,66,70,44,55,56,335,7,11,53,119,15,3,35,67,120,0,0,1,0,0,0,0,0,0,0,/static/pokemon_forms/0710_01_Pumpkaboo.png
10028,710002,710,2,Large,L,1,54,66,70,44,55,46,335,7,11,53,119,15,5,75,67,120,0,0,1,0,0,0,0,0,0,0,/static/pokemon_forms/0710_02_Pumpkaboo.png
10029,710003,710,3,Super,XL,1,59,66,70,44,55,41,335,7,11,53,119,15,8,150,67,120,0,0,1,0,0,0,0,0,0,0,/static/pokemon_forms/0710_03_Pumpkaboo.png
711,711000,711,0,Average,M,1,65,90,122,58,75,84,494,7,11,53,119,15,9,125,173,60,0,0,2,0,0,0,0,0,0,0,/static/pokemon_forms/0711_00_Gourgeist.png
10030,711001,711,1,Small,S,1,55,85,122,58,75,99,494,7,11,53,119,15,7,95,173,60,0,0,2,0,0,0,0,0,0,0,/static/pokemon_forms/0711_01_Gourgeist.png
10031,711002,711,2,Large,L,1,75,95,122,58,75,69,494,7,11,53,119,15,11,140,173,60,0,0,2,0,0,0,0,0,0,0,/static/pokemon_forms/0711_02_Gourgeist.png
10032,711003,711,3,Super,XL,1,85,100,122,58,75,54,494,7,11,53,119,15,17,390,173,60,0,0,2,0,0,0,0,0,0,0,/static/pokemon_forms/0711_03_Gourgeist.png
712,712000,712,0,,,1,55,69,85,32,35,28,304,14,,20,115,5,10,995,61,190,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0712_00_Bergmite.png
713,713000,713,0,,,1,95,117,184,44,46,28,514,14,,20,115,5,20,5050,180,55,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0713_00_Avalugg.png
10243,713001,713,1,Hisuian,히스이의 모습,1,95,127,184,44,36,28,514,14,5,173,115,5,14,2624,180,55,0,0,2,0,0,0,0,0,0,1,/static/pokemon_forms/0713_01_Avalugg.png
714,714000,714,0,,,1,40,30,35,45,40,55,245,2,15,119,151,140,5,80,49,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0714_00_Noibat.png
715,715000,715,0,,,1,85,70,80,97,80,123,535,2,15,119,151,140,15,850,187,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0715_00_Noivern.png
716,716000,716,0,,,1,126,131,95,131,98,99,680,17,,187,,,30,2150,306,45,3,0,0,0,0,0,1,0,,,/static/pokemon_forms/0716_00_Xerneas.png
717,717000,717,0,,,1,126,131,95,131,98,99,680,16,2,186,,,58,2030,306,45,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0716_01_Xerneas.png
718,718000,718,0,50%,50%폼,1,108,100,121,81,95,95,600,15,4,188,211,,50,3050,270,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0718_00_Zygarde.png
10181,718001,718,1,10%,10%폼,1,54,100,71,61,85,115,486,15,4,188,211,,12,335,243,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0718_01_Zygarde.png
10120,718002,718,2,Complete,퍼펙트폼,0,216,100,121,91,95,85,708,15,4,211,,,77,6100,354,3,3,0,0,0,0,0,1,0,0,0,/static/pokemon_forms/0718_02_Zygarde.png
10301,718003,718,3,Mega,메가진화,0,216,70,91,216,85,100,778,15,4,,,,77,610,354,3,3,0,0,0,0,0,1,1,0,0,/static/pokemon_forms/0718_03_Zygarde.png
10118,718003,718,4,10% Form Power Construct,10%폼 컨스트럭트,1,54,100,71,61,85,115,486,15,4,188,211,,12,335,243,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0718_04_Zygarde.png
10119,718004,718,5,50% Form Power Construct,50%폼 컨스트럭트,1,108,100,121,81,95,95,600,15,4,188,211,,50,3050,300,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0718_05_Zygarde.png
719,719000,719,0,,,1,50,100,150,100,150,50,600,5,17,29,,,7,88,270,3,0,0,1,0,2,0,0,0,,,/static/pokemon_forms/0719_00_Diancie.png
10075,719001,719,1,Mega,메가진화,0,50,160,110,160,110,110,700,5,17,156,,,11,278,315,3,0,0,1,0,2,0,1,1,0,0,/static/pokemon_forms/0719_01_Diancie.png
720,720000,720,0,Confined,굴레에 빠진 후파,1,80,110,60,150,130,70,600,13,7,170,,,5,90,270,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0720_00_Hoopa.png
10086,720001,720,1,Unbound,굴레를 벗어난 후파,1,80,160,60,170,130,80,680,13,16,170,,,65,4900,306,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0720_01_Hoopa.png
721,721000,721,0,,,1,80,110,120,130,90,70,600,9,10,11,,,17,1950,270,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0721_00_Volcanion.png
722,722000,722,0,,,1,68,55,55,50,50,42,320,11,2,65,,203,3,15,64,45,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0722_00_Rowlet.png
723,723000,723,0,,,1,78,75,75,70,70,52,420,11,2,65,,203,7,160,147,45,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0723_00_Dartrix.png
724,724000,724,0,,,1,78,107,75,100,100,70,530,11,7,65,,203,16,366,239,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0724_00_Decidueye.png
10244,724001,724,1,Hisuian,히스이의 모습,1,88,112,80,95,95,60,530,11,1,65,,113,16,370,239,45,0,3,0,0,0,0,0,0,0,1,/static/pokemon_forms/0724_01_Decidueye.png
725,725000,725,0,,,1,45,65,40,60,40,70,320,9,,66,,22,4,43,64,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0725_00_Litten.png
726,726000,726,0,,,1,65,85,50,80,50,90,420,9,,66,,22,7,250,147,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0726_00_Torracat.png
727,727000,727,0,,,1,95,115,90,80,90,60,530,9,16,66,,22,18,830,239,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0727_00_Incineroar.png
728,728000,728,0,,,1,50,54,54,66,56,40,320,10,,67,,204,4,75,64,45,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0728_00_Popplio.png
729,729000,729,0,,,1,60,69,69,91,81,50,420,10,,67,,204,6,175,147,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0729_00_Brionne.png
730,730000,730,0,,,1,80,74,74,126,116,60,530,10,17,67,,204,18,440,239,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0730_00_Primarina.png
731,731000,731,0,,,1,35,75,30,30,30,65,265,0,2,51,92,53,3,12,53,255,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0731_00_Pikipek.png
732,732000,732,0,,,1,55,85,50,40,50,75,355,0,2,51,92,53,6,148,124,120,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0732_00_Trumbeak.png
733,733000,733,0,,,1,80,120,75,75,75,60,485,0,2,51,92,125,11,260,218,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0733_00_Toucannon.png
734,734000,734,0,,,1,48,70,30,30,30,45,253,0,,198,173,91,4,60,51,255,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0734_00_Yungoos.png
735,735000,735,0,,,1,88,110,60,55,60,45,418,0,,198,173,91,7,142,146,127,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0735_00_Gumshoos.png
10121,735001,735,1,Totem Pokémon,주인 포켓몬,0,88,110,60,55,60,45,418,0,,198,173,91,14,600,146,127,0,2,0,0,0,0,0,0,0,0,/static/pokemon_forms/0735_01_Gumshoos.png
736,736000,736,0,,,1,47,62,45,55,45,46,300,6,,68,,,4,44,60,255,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0736_00_Grubbin.png
737,737000,737,0,,,1,57,82,95,55,75,36,400,6,12,217,,,5,105,140,120,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0737_00_Charjabug.png
738,738000,738,0,,,1,77,70,90,145,75,43,500,6,12,26,,,15,450,225,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0738_00_Vikavolt.png
10122,738001,738,1,Totem Pokémon,주인 포켓몬,0,77,70,90,145,75,43,500,6,12,26,,,26,1475,225,45,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0738_01_Vikavolt.png
739,739000,739,0,,,1,47,82,57,42,47,63,338,1,,52,89,83,6,70,68,225,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0739_00_Crabrawler.png
740,740000,740,0,,,1,97,132,77,62,67,43,478,1,14,52,89,83,17,1800,167,60,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0740_00_Crabominable.png
741,741000,741,0,Baile Style,이글이글스타일,1,75,70,70,98,70,93,476,9,2,216,,,6,34,167,45,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0741_00_Oricorio.png
10123,741001,741,1,Pom-Pom Style,파칙파칙스타일,1,75,70,70,98,70,93,476,12,2,216,,,6,34,167,45,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0741_02_Oricorio.png
10124,741002,741,2,Pa'u Style,훌라훌라스타일,1,75,70,70,98,70,93,476,13,2,216,,,6,34,167,45,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0741_03_Oricorio.png
10125,741003,741,3,Sensu Style,하늘하늘스타일,1,75,70,70,98,70,93,476,7,2,216,,,6,34,167,45,0,0,0,2,0,0,0,0,0,0,/static/pokemon_forms/0741_04_Oricorio.png
742,742000,742,0,,,1,40,45,40,55,40,84,304,6,17,118,19,175,1,2,61,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0742_00_Cutiefly.png
743,743000,743,0,,,1,60,55,60,95,70,124,464,6,17,118,19,175,2,5,162,75,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0743_00_Ribombee.png
10150,743001,743,1,Totem Pokémon,주인 포켓몬,0,60,55,60,95,70,124,464,6,17,118,19,175,4,20,162,75,0,0,0,0,0,2,0,0,0,0,/static/pokemon_forms/0743_01_Ribombee.png
744,744000,744,0,,,1,45,65,40,30,40,60,280,5,,51,72,80,5,92,56,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0744_00_Rockruff.png
10151,744001,744,1,Own Tempo,마이페이스,0,45,65,40,30,40,60,280,5,,51,72,20,5,92,56,190,0,1,0,0,0,0,0,0,0,0,/static/pokemon_forms/0744_01_Rockruff.png
745,745000,745,0,Midday,한낮의 모습,1,75,115,65,55,65,112,487,5,,51,146,80,8,250,170,90,0,2,0,0,0,0,0,0,0,0,/static/pokemon_forms/0745_00_Lycanroc.png
10126,745001,745,1,Midnight,한밤중의 모습,1,85,115,75,55,75,82,487,5,,51,72,99,11,250,170,90,0,2,0,0,0,0,0,0,0,0,/static/pokemon_forms/0745_01_Lycanroc.png
10152,745002,745,2,Dusk,황혼의 모습,1,75,117,65,55,65,110,487,5,,181,,,8,250,170,90,0,2,0,0,0,0,0,0,0,0,/static/pokemon_forms/0745_02_Lycanroc.png
746,746000,746,0,Solo,단독의 모습,1,45,20,20,25,25,40,175,10,,208,,,2,3,61,60,1,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0746_00_Wishiwashi.png
10127,746001,746,1,School,군집의 모습,0,45,140,130,140,135,30,620,10,,208,,,82,786,217,60,1,0,0,0,0,0,1,0,0,0,/static/pokemon_forms/0746_01_Wishiwashi.png
747,747000,747,0,,,1,50,53,62,43,52,45,305,3,10,196,7,144,4,80,61,190,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0747_00_Mareanie.png
748,748000,748,0,,,1,50,63,152,53,142,35,495,3,10,196,7,144,7,145,173,75,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0748_00_Toxapex.png
749,749000,749,0,,,1,70,100,70,45,55,45,385,4,,20,192,39,10,1100,77,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0749_00_Mudbray.png
750,750000,750,0,,,1,100,125,100,55,85,35,500,4,,20,192,39,25,9200,175,60,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0750_00_Mudsdale.png
751,751000,751,0,,,1,38,40,52,40,72,27,269,10,6,199,,11,3,40,54,200,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0751_00_Dewpider.png
752,752000,752,0,,,1,68,70,92,50,132,42,454,10,6,199,,11,18,820,159,100,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0752_00_Araquanid.png
10153,752001,752,1,Totem Pokémon,주인 포켓몬,0,68,70,92,50,132,42,454,10,6,199,,11,31,2175,159,100,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0752_01_Araquanid.png
753,753000,753,0,,,1,40,55,35,50,35,35,250,11,,102,,126,3,15,50,190,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0753_00_Fomantis.png
754,754000,754,0,,,1,70,105,90,80,90,45,480,11,,102,,126,9,185,168,75,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0754_00_Lurantis.png
10128,754001,754,1,Totem Pokémon,주인 포켓몬,0,70,105,90,80,90,45,480,11,,102,,126,15,580,168,75,0,2,0,0,0,0,0,0,0,0,/static/pokemon_forms/0754_01_Lurantis.png
755,755000,755,0,,,1,40,35,55,65,75,15,285,11,17,35,27,44,2,15,57,190,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0755_00_Morelull.png
756,756000,756,0,,,1,60,45,80,90,100,30,405,11,17,35,27,44,10,115,142,75,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0756_00_Shiinotic.png
757,757000,757,0,,,1,48,44,40,71,40,77,320,3,9,212,,12,6,48,64,120,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0757_00_Salandit.png
758,758000,758,0,,,1,68,64,60,111,60,117,480,3,9,212,,12,12,222,168,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0758_00_Salazzle.png
10129,758001,758,1,Totem Pokémon,주인 포켓몬,0,68,64,60,111,60,117,480,3,9,212,,12,21,810,168,45,0,0,0,0,0,2,0,0,0,0,/static/pokemon_forms/0758_01_Salazzle.png
759,759000,759,0,,,1,70,75,50,45,50,50,340,0,1,218,103,56,5,68,68,140,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0759_00_Stufful.png
760,760000,760,0,,,1,120,125,80,55,60,60,500,0,1,218,103,127,21,1350,175,70,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0760_00_Bewear.png
761,761000,761,0,,,1,42,30,38,30,38,32,210,11,,102,12,175,3,32,42,235,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0761_00_Bounsweet.png
762,762000,762,0,,,1,52,40,48,40,48,62,290,11,,102,12,175,7,82,102,120,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0762_00_Steenee.png
763,763000,763,0,,,1,72,120,98,50,98,72,510,11,,102,214,175,12,214,230,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0763_00_Tsareena.png
764,764000,764,0,,,1,51,52,90,82,110,100,485,17,,166,205,30,1,3,170,60,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0764_00_Comfey.png
765,765000,765,0,,,1,90,60,80,90,110,60,490,0,13,39,140,180,15,760,172,45,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0765_00_Oranguru.png
766,766000,766,0,,,1,100,120,90,40,60,80,490,1,,222,,128,20,828,172,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0766_00_Passimian.png
767,767000,767,0,,,1,25,35,40,20,30,80,230,6,10,193,,,5,120,46,90,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0767_00_Wimpod.png
768,768000,768,0,,,1,75,125,140,60,90,40,530,6,10,194,,,20,1080,186,45,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0768_00_Golisopod.png
769,769000,769,0,,,1,55,55,80,70,45,15,320,7,4,195,,8,5,700,64,140,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0769_00_Sandygast.png
770,770000,770,0,,,1,85,75,110,100,75,35,480,7,4,195,,8,13,2500,168,60,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0770_00_Palossand.png
771,771000,771,0,,,1,55,60,130,30,130,5,410,10,,215,109,109,3,12,144,60,0,0,0,0,2,0,0,0,,,/static/pokemon_forms/0771_00_Pyukumuku.png
772,772000,772,0,,,1,95,95,95,95,95,59,534,0,,4,,,19,1205,107,3,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0772_00_Type:_Null.png
773,773000,773,0,Type: Normal,노말,1,95,95,95,95,95,95,570,0,,225,,,23,1005,257,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0773_00_Silvally.png
